timestamp,gmtoffset,datetime,open,high,low,close,volume
1704099600,0,2024-01-01 09:00:00,,,,,
1704099900,0,2024-01-01 09:05:00,,,,,
1704100200,0,2024-01-01 09:10:00,,,,,
1704100500,0,2024-01-01 09:15:00,,,,,
1704100800,0,2024-01-01 09:20:00,,,,,
1704101100,0,2024-01-01 09:25:00,,,,,
1704101400,0,2024-01-01 09:30:00,,,,,
1704101700,0,2024-01-01 09:35:00,,,,,
1704102000,0,2024-01-01 09:40:00,,,,,
1704102300,0,2024-01-01 09:45:00,,,,,
1704102600,0,2024-01-01 09:50:00,,,,,
1704102900,0,2024-01-01 09:55:00,,,,,
1704103200,0,2024-01-01 10:00:00,,,,,
1704103500,0,2024-01-01 10:05:00,,,,,
1704103800,0,2024-01-01 10:10:00,,,,,
1704104100,0,2024-01-01 10:15:00,,,,,
1704104400,0,2024-01-01 10:20:00,,,,,
1704104700,0,2024-01-01 10:25:00,,,,,
1704105000,0,2024-01-01 10:30:00,,,,,
1704105300,0,2024-01-01 10:35:00,,,,,
1704105600,0,2024-01-01 10:40:00,,,,,
1704105900,0,2024-01-01 10:45:00,,,,,
1704106200,0,2024-01-01 10:50:00,,,,,
1704106500,0,2024-01-01 10:55:00,,,,,
1704106800,0,2024-01-01 11:00:00,,,,,
1704107100,0,2024-01-01 11:05:00,,,,,
1704107400,0,2024-01-01 11:10:00,,,,,
1704107700,0,2024-01-01 11:15:00,,,,,
1704108000,0,2024-01-01 11:20:00,,,,,
1704108300,0,2024-01-01 11:25:00,,,,,
1704108600,0,2024-01-01 11:30:00,,,,,
1704108900,0,2024-01-01 11:35:00,,,,,
1704109200,0,2024-01-01 11:40:00,,,,,
1704109500,0,2024-01-01 11:45:00,,,,,
1704109800,0,2024-01-01 11:50:00,,,,,
1704110100,0,2024-01-01 11:55:00,,,,,
1704110400,0,2024-01-01 12:00:00,,,,,
1704110700,0,2024-01-01 12:05:00,,,,,
1704111000,0,2024-01-01 12:10:00,,,,,
1704111300,0,2024-01-01 12:15:00,,,,,
1704111600,0,2024-01-01 12:20:00,,,,,
1704111900,0,2024-01-01 12:25:00,,,,,
1704112200,0,2024-01-01 12:30:00,,,,,
1704112500,0,2024-01-01 12:35:00,,,,,
1704112800,0,2024-01-01 12:40:00,,,,,
1704113100,0,2024-01-01 12:45:00,,,,,
1704113400,0,2024-01-01 12:50:00,,,,,
1704113700,0,2024-01-01 12:55:00,,,,,
1704114000,0,2024-01-01 13:00:00,,,,,
1704114300,0,2024-01-01 13:05:00,,,,,
1704114600,0,2024-01-01 13:10:00,,,,,
1704114900,0,2024-01-01 13:15:00,,,,,
1704115200,0,2024-01-01 13:20:00,,,,,
1704115500,0,2024-01-01 13:25:00,,,,,
1704115800,0,2024-01-01 13:30:00,,,,,
1704116100,0,2024-01-01 13:35:00,,,,,
1704116400,0,2024-01-01 13:40:00,,,,,
1704116700,0,2024-01-01 13:45:00,,,,,
1704117000,0,2024-01-01 13:50:00,,,,,
1704117300,0,2024-01-01 13:55:00,,,,,
1704117600,0,2024-01-01 14:00:00,,,,,
1704117900,0,2024-01-01 14:05:00,,,,,
1704118200,0,2024-01-01 14:10:00,,,,,
1704118500,0,2024-01-01 14:15:00,,,,,
1704118800,0,2024-01-01 14:20:00,,,,,
1704119100,0,2024-01-01 14:25:00,,,,,
1704119400,0,2024-01-01 14:30:00,,,,,
1704119700,0,2024-01-01 14:35:00,,,,,
1704120000,0,2024-01-01 14:40:00,,,,,
1704120300,0,2024-01-01 14:45:00,,,,,
1704120600,0,2024-01-01 14:50:00,,,,,
1704120900,0,2024-01-01 14:55:00,,,,,
1704121200,0,2024-01-01 15:00:00,,,,,
1704121500,0,2024-01-01 15:05:00,,,,,
1704121800,0,2024-01-01 15:10:00,,,,,
1704122100,0,2024-01-01 15:15:00,,,,,
1704122400,0,2024-01-01 15:20:00,,,,,
1704122700,0,2024-01-01 15:25:00,,,,,
1704123000,0,2024-01-01 15:30:00,,,,,
1704123300,0,2024-01-01 15:35:00,,,,,
1704123600,0,2024-01-01 15:40:00,,,,,
1704123900,0,2024-01-01 15:45:00,,,,,
1704124200,0,2024-01-01 15:50:00,,,,,
1704124500,0,2024-01-01 15:55:00,,,,,
1704124800,0,2024-01-01 16:00:00,,,,,
1704125100,0,2024-01-01 16:05:00,,,,,
1704125400,0,2024-01-01 16:10:00,,,,,
1704125700,0,2024-01-01 16:15:00,,,,,
1704126000,0,2024-01-01 16:20:00,,,,,
1704126300,0,2024-01-01 16:25:00,,,,,
1704126600,0,2024-01-01 16:30:00,,,,,
1704126900,0,2024-01-01 16:35:00,,,,,
1704127200,0,2024-01-01 16:40:00,,,,,
1704127500,0,2024-01-01 16:45:00,,,,,
1704127800,0,2024-01-01 16:50:00,,,,,
1704128100,0,2024-01-01 16:55:00,,,,,
1704128400,0,2024-01-01 17:00:00,,,,,
1704128700,0,2024-01-01 17:05:00,,,,,
1704129000,0,2024-01-01 17:10:00,,,,,
1704129300,0,2024-01-01 17:15:00,,,,,
1704129600,0,2024-01-01 17:20:00,,,,,
1704129900,0,2024-01-01 17:25:00,,,,,
1704130200,0,2024-01-01 17:30:00,,,,,
1704130500,0,2024-01-01 17:35:00,,,,,
1704130800,0,2024-01-01 17:40:00,,,,,
1704131100,0,2024-01-01 17:45:00,,,,,
1704131400,0,2024-01-01 17:50:00,,,,,
1704131700,0,2024-01-01 17:55:00,,,,,
1704132000,0,2024-01-01 18:00:00,,,,,
1704132300,0,2024-01-01 18:05:00,,,,,
1704132600,0,2024-01-01 18:10:00,,,,,
1704132900,0,2024-01-01 18:15:00,,,,,
1704133200,0,2024-01-01 18:20:00,,,,,
1704133500,0,2024-01-01 18:25:00,,,,,
1704133800,0,2024-01-01 18:30:00,,,,,
1704134100,0,2024-01-01 18:35:00,,,,,
1704134400,0,2024-01-01 18:40:00,1.105583,1.105583,1.105583,1.105583,
1704134700,0,2024-01-01 18:45:00,1.105583,1.105583,1.105583,1.105583,
1704135000,0,2024-01-01 18:50:00,1.105583,1.105583,1.105583,1.105583,
1704135300,0,2024-01-01 18:55:00,1.105583,1.105583,1.105583,1.105583,
1704135600,0,2024-01-01 19:00:00,1.105583,1.105583,1.105583,1.105583,
1704135900,0,2024-01-01 19:05:00,1.105583,1.105583,1.105583,1.105583,
1704136200,0,2024-01-01 19:10:00,,,,,
1704136500,0,2024-01-01 19:15:00,,,,,
1704136800,0,2024-01-01 19:20:00,,,,,
1704137100,0,2024-01-01 19:25:00,,,,,
1704137400,0,2024-01-01 19:30:00,,,,,
1704137700,0,2024-01-01 19:35:00,1.105338,1.105338,1.105338,1.105338,
1704138000,0,2024-01-01 19:40:00,1.105338,1.105338,1.105338,1.105338,
1704138300,0,2024-01-01 19:45:00,1.105338,1.105338,1.105338,1.105338,
1704138600,0,2024-01-01 19:50:00,1.105338,1.105338,1.105338,1.105338,
1704138900,0,2024-01-01 19:55:00,1.105338,1.105338,1.105338,1.105338,
1704139200,0,2024-01-01 20:00:00,1.105338,1.105338,1.105338,1.105338,
1704139500,0,2024-01-01 20:05:00,,,,,
1704139800,0,2024-01-01 20:10:00,,,,,
1704140100,0,2024-01-01 20:15:00,,,,,
1704140400,0,2024-01-01 20:20:00,,,,,
1704140700,0,2024-01-01 20:25:00,,,,,
1704141000,0,2024-01-01 20:30:00,,,,,
1704141300,0,2024-01-01 20:35:00,,,,,
1704141600,0,2024-01-01 20:40:00,1.10485,1.10485,1.10485,1.10485,
1704141900,0,2024-01-01 20:45:00,1.10485,1.10485,1.10485,1.10485,
1704142200,0,2024-01-01 20:50:00,1.10485,1.10485,1.104484,1.104484,
1704142500,0,2024-01-01 20:55:00,1.103874,1.10424,1.103874,1.10424,
1704142800,0,2024-01-01 21:00:00,1.10424,1.10424,1.10424,1.10424,
1704143100,0,2024-01-01 21:05:00,,,,,
1704143400,0,2024-01-01 21:10:00,,,,,
1704143700,0,2024-01-01 21:15:00,,,,,
1704144000,0,2024-01-01 21:20:00,,,,,
1704144300,0,2024-01-01 21:25:00,,,,,
1704144600,0,2024-01-01 21:30:00,,,,,
1704144900,0,2024-01-01 21:35:00,,,,,
1704145200,0,2024-01-01 21:40:00,,,,,
1704145500,0,2024-01-01 21:45:00,,,,,
1704145800,0,2024-01-01 21:50:00,,,,,
1704146100,0,2024-01-01 21:55:00,,,,,
1704146400,0,2024-01-01 22:00:00,,,,,
1704146700,0,2024-01-01 22:05:00,,,,,
1704147000,0,2024-01-01 22:10:00,,,,,
1704147300,0,2024-01-01 22:15:00,,,,,
1704147600,0,2024-01-01 22:20:00,,,,,
1704147900,0,2024-01-01 22:25:00,,,,,
1704148200,0,2024-01-01 22:30:00,,,,,
1704148500,0,2024-01-01 22:35:00,,,,,
1704148800,0,2024-01-01 22:40:00,,,,,
1704149100,0,2024-01-01 22:45:00,,,,,
1704149400,0,2024-01-01 22:50:00,,,,,
1704149700,0,2024-01-01 22:55:00,,,,,
1704150000,0,2024-01-01 23:00:00,,,,,
1704150300,0,2024-01-01 23:05:00,,,,,
1704150600,0,2024-01-01 23:10:00,,,,,
1704150900,0,2024-01-01 23:15:00,,,,,
1704151200,0,2024-01-01 23:20:00,,,,,
1704151500,0,2024-01-01 23:25:00,,,,,
1704151800,0,2024-01-01 23:30:00,,,,,
1704152100,0,2024-01-01 23:35:00,,,,,
1704152400,0,2024-01-01 23:40:00,,,,,
1704152700,0,2024-01-01 23:45:00,,,,,
1704153000,0,2024-01-01 23:50:00,,,,,
1704153300,0,2024-01-01 23:55:00,,,,,
1704153600,0,2024-01-02 00:00:00,1.103996,1.103996,1.103996,1.103996,
1704153900,0,2024-01-02 00:05:00,1.104118,1.104118,1.103996,1.103996,
1704154200,0,2024-01-02 00:10:00,1.103996,1.103996,1.103996,1.103996,
1704154500,0,2024-01-02 00:15:00,1.103996,1.103996,1.103996,1.103996,
1704154800,0,2024-01-02 00:20:00,1.103996,1.103996,1.103752,1.103752,
1704155100,0,2024-01-02 00:25:00,1.103752,1.103752,1.103752,1.103752,
1704155400,0,2024-01-02 00:30:00,1.103752,1.103874,1.103752,1.103874,
1704155700,0,2024-01-02 00:35:00,1.103874,1.103874,1.103752,1.103874,
1704156000,0,2024-01-02 00:40:00,1.103874,1.103874,1.103874,1.103874,
1704156300,0,2024-01-02 00:45:00,1.103874,1.104118,1.103874,1.104118,
1704156600,0,2024-01-02 00:50:00,1.103996,1.104118,1.103996,1.104118,
1704156900,0,2024-01-02 00:55:00,1.104118,1.104118,1.103996,1.103996,
1704157200,0,2024-01-02 01:00:00,1.104118,1.104118,1.104118,1.104118,
1704157274,0,2024-01-02 01:01:14,1.104118,1.104118,1.104118,1.104118,
1704157500,0,2024-01-02 01:05:00,1.104362,1.104606,1.104362,1.104362,
1704157800,0,2024-01-02 01:10:00,1.104362,1.104362,1.10424,1.10424,
1704158100,0,2024-01-02 01:15:00,1.104362,1.104606,1.10424,1.104606,
1704158400,0,2024-01-02 01:20:00,1.104484,1.104606,1.104484,1.104606,
1704158700,0,2024-01-02 01:25:00,1.104362,1.104484,1.104362,1.104362,
1704159000,0,2024-01-02 01:30:00,1.10424,1.10424,1.10424,1.10424,
1704159300,0,2024-01-02 01:35:00,1.104118,1.10424,1.103996,1.103996,
1704159600,0,2024-01-02 01:40:00,1.10424,1.10424,1.103996,1.104118,
1704159900,0,2024-01-02 01:45:00,1.10424,1.10424,1.10424,1.10424,
1704160200,0,2024-01-02 01:50:00,1.10424,1.10424,1.104118,1.104118,
1704160500,0,2024-01-02 01:55:00,1.104118,1.104118,1.103752,1.103752,
1704160800,0,2024-01-02 02:00:00,1.103874,1.103874,1.103752,1.103874,
1704161100,0,2024-01-02 02:05:00,1.103752,1.103752,1.103509,1.103509,
1704161400,0,2024-01-02 02:10:00,1.103509,1.103631,1.103509,1.103509,
1704161700,0,2024-01-02 02:15:00,1.103387,1.103387,1.103265,1.103265,
1704162000,0,2024-01-02 02:20:00,1.103265,1.103265,1.103022,1.103022,
1704162300,0,2024-01-02 02:25:00,1.103022,1.103022,1.1029,1.103022,
1704162600,0,2024-01-02 02:30:00,1.1029,1.103022,1.102779,1.102779,
1704162900,0,2024-01-02 02:35:00,1.103022,1.103022,1.1029,1.1029,
1704163200,0,2024-01-02 02:40:00,1.1029,1.1029,1.102535,1.102657,
1704163500,0,2024-01-02 02:45:00,1.102657,1.102657,1.102535,1.102535,
1704163800,0,2024-01-02 02:50:00,1.102414,1.102535,1.102292,1.102292,
1704164100,0,2024-01-02 02:55:00,1.102292,1.102414,1.102171,1.102171,
1704164400,0,2024-01-02 03:00:00,1.102171,1.102171,1.102171,1.102171,
1704164700,0,2024-01-02 03:05:00,1.102171,1.102414,1.102171,1.102414,
1704165000,0,2024-01-02 03:10:00,1.102414,1.102657,1.102414,1.102535,
1704165300,0,2024-01-02 03:15:00,1.102535,1.102657,1.102535,1.102535,
1704165600,0,2024-01-02 03:20:00,1.102535,1.102535,1.102535,1.102535,
1704165900,0,2024-01-02 03:25:00,1.102535,1.102535,1.102414,1.102414,
1704166200,0,2024-01-02 03:30:00,1.102535,1.102535,1.102535,1.102535,
1704166500,0,2024-01-02 03:35:00,1.102414,1.102414,1.102414,1.102414,
1704166800,0,2024-01-02 03:40:00,1.102535,1.102535,1.102414,1.102535,
1704167100,0,2024-01-02 03:45:00,1.102657,1.102779,1.102657,1.102779,
1704167400,0,2024-01-02 03:50:00,1.102779,1.102779,1.102657,1.102779,
1704167700,0,2024-01-02 03:55:00,1.102657,1.102779,1.102657,1.102779,
1704168000,0,2024-01-02 04:00:00,1.102779,1.102779,1.102657,1.102657,
1704168300,0,2024-01-02 04:05:00,1.102535,1.102535,1.102414,1.102535,
1704168600,0,2024-01-02 04:10:00,1.102414,1.102535,1.102414,1.102414,
1704168900,0,2024-01-02 04:15:00,1.102535,1.102535,1.102414,1.102414,
1704169200,0,2024-01-02 04:20:00,1.102414,1.102414,1.102414,1.102414,
1704169500,0,2024-01-02 04:25:00,1.102414,1.102414,1.102292,1.102292,
1704169800,0,2024-01-02 04:30:00,1.102292,1.102292,1.102292,1.102292,
1704170100,0,2024-01-02 04:35:00,1.102292,1.102292,1.102292,1.102292,
1704170400,0,2024-01-02 04:40:00,1.102292,1.102292,1.102049,1.102049,
1704170700,0,2024-01-02 04:45:00,1.102049,1.102171,1.102049,1.102049,
1704171000,0,2024-01-02 04:50:00,1.102049,1.102049,1.102049,1.102049,
1704171300,0,2024-01-02 04:55:00,1.101928,1.102414,1.101928,1.102414,
1704171600,0,2024-01-02 05:00:00,1.102535,1.102657,1.102535,1.102535,
1704171900,0,2024-01-02 05:05:00,1.102535,1.102535,1.102414,1.102535,
1704172200,0,2024-01-02 05:10:00,1.102535,1.102779,1.102535,1.102657,
1704172500,0,2024-01-02 05:15:00,1.102779,1.1029,1.102779,1.1029,
1704172800,0,2024-01-02 05:20:00,1.1029,1.103022,1.102779,1.103022,
1704173100,0,2024-01-02 05:25:00,1.103022,1.103143,1.103022,1.103143,
1704173400,0,2024-01-02 05:30:00,1.103022,1.103143,1.103022,1.103143,
1704173700,0,2024-01-02 05:35:00,1.103143,1.103143,1.103143,1.103143,
1704174000,0,2024-01-02 05:40:00,1.103265,1.103265,1.103265,1.103265,
1704174300,0,2024-01-02 05:45:00,1.103387,1.103509,1.103265,1.103387,
1704174600,0,2024-01-02 05:50:00,1.103387,1.103509,1.103265,1.103509,
1704174900,0,2024-01-02 05:55:00,1.103509,1.103631,1.103387,1.103631,
1704175200,0,2024-01-02 06:00:00,1.103631,1.103631,1.103509,1.103509,
1704175500,0,2024-01-02 06:05:00,1.103631,1.103752,1.103509,1.103631,
1704175800,0,2024-01-02 06:10:00,1.103509,1.103631,1.103509,1.103509,
1704176100,0,2024-01-02 06:15:00,1.103509,1.103752,1.103509,1.103509,
1704176400,0,2024-01-02 06:20:00,1.103509,1.103509,1.103509,1.103509,
1704176700,0,2024-01-02 06:25:00,1.103387,1.103509,1.103387,1.103509,
1704177000,0,2024-01-02 06:30:00,1.103509,1.103631,1.103509,1.103509,
1704177300,0,2024-01-02 06:35:00,1.103509,1.103509,1.103387,1.103509,
1704177600,0,2024-01-02 06:40:00,1.103631,1.103752,1.103631,1.103631,
1704177900,0,2024-01-02 06:45:00,1.103631,1.103752,1.103631,1.103752,
1704178200,0,2024-01-02 06:50:00,1.103752,1.103752,1.103265,1.103265,
1704178500,0,2024-01-02 06:55:00,1.103143,1.103265,1.103022,1.103022,
1704178800,0,2024-01-02 07:00:00,1.103143,1.103265,1.102779,1.102779,
1704179100,0,2024-01-02 07:05:00,1.103022,1.103387,1.103022,1.103265,
1704179400,0,2024-01-02 07:10:00,1.103143,1.103265,1.103143,1.103265,
1704179700,0,2024-01-02 07:15:00,1.103265,1.103387,1.103265,1.103265,
1704180000,0,2024-01-02 07:20:00,1.103265,1.103752,1.103143,1.103752,
1704180300,0,2024-01-02 07:25:00,1.103874,1.103996,1.103752,1.103752,
1704180600,0,2024-01-02 07:30:00,1.103874,1.104118,1.103752,1.103996,
1704180900,0,2024-01-02 07:35:00,1.103996,1.103996,1.103752,1.103874,
1704181200,0,2024-01-02 07:40:00,1.103874,1.103874,1.103509,1.103509,
1704181500,0,2024-01-02 07:45:00,1.103143,1.103387,1.103143,1.103387,
1704181800,0,2024-01-02 07:50:00,1.103265,1.103265,1.102657,1.102657,
1704182100,0,2024-01-02 07:55:00,1.102657,1.102657,1.102049,1.102049,
1704182400,0,2024-01-02 08:00:00,1.102292,1.103265,1.102292,1.103265,
1704182700,0,2024-01-02 08:05:00,1.103022,1.103143,1.103022,1.103022,
1704183000,0,2024-01-02 08:10:00,1.103387,1.104118,1.103387,1.104118,
1704183300,0,2024-01-02 08:15:00,1.103509,1.103631,1.103265,1.103265,
1704183600,0,2024-01-02 08:20:00,1.103143,1.103387,1.103143,1.103265,
1704183900,0,2024-01-02 08:25:00,1.103387,1.103387,1.103143,1.103387,
1704184200,0,2024-01-02 08:30:00,1.103387,1.103509,1.103265,1.103387,
1704184500,0,2024-01-02 08:35:00,1.103387,1.103387,1.103143,1.103265,
1704184800,0,2024-01-02 08:40:00,1.103387,1.103387,1.103265,1.103265,
1704185100,0,2024-01-02 08:45:00,1.103265,1.103509,1.103265,1.103509,
1704185400,0,2024-01-02 08:50:00,1.103509,1.103631,1.103265,1.103387,
1704185700,0,2024-01-02 08:55:00,1.103265,1.103265,1.103022,1.103265,
1704186000,0,2024-01-02 09:00:00,1.103265,1.103752,1.103265,1.103631,
1704186300,0,2024-01-02 09:05:00,1.103509,1.103874,1.103509,1.103509,
1704186600,0,2024-01-02 09:10:00,1.103509,1.103874,1.103509,1.103874,
1704186900,0,2024-01-02 09:15:00,1.103752,1.103874,1.103752,1.103752,
1704187200,0,2024-01-02 09:20:00,1.103874,1.103996,1.103752,1.103752,
1704187500,0,2024-01-02 09:25:00,1.103631,1.103874,1.103631,1.103631,
1704187800,0,2024-01-02 09:30:00,1.103631,1.103752,1.103509,1.103509,
1704188100,0,2024-01-02 09:35:00,1.103387,1.103387,1.103265,1.103387,
1704188400,0,2024-01-02 09:40:00,1.103143,1.103143,1.102657,1.102657,
1704188700,0,2024-01-02 09:45:00,1.102171,1.102171,1.101442,1.102171,
1704189000,0,2024-01-02 09:50:00,1.102049,1.102049,1.101928,1.102049,
1704189300,0,2024-01-02 09:55:00,1.101928,1.101928,1.101685,1.101806,
1704189600,0,2024-01-02 10:00:00,1.101806,1.101928,1.101442,1.101442,
1704189900,0,2024-01-02 10:05:00,1.101442,1.101442,1.100957,1.100957,
1704190200,0,2024-01-02 10:10:00,1.100836,1.100836,1.10011,1.10011,
1704190500,0,2024-01-02 10:15:00,1.100473,1.100594,1.100231,1.100594,
1704190800,0,2024-01-02 10:20:00,1.100594,1.100715,1.100594,1.100715,
1704191100,0,2024-01-02 10:25:00,1.100594,1.100836,1.100594,1.100594,
1704191400,0,2024-01-02 10:30:00,1.100836,1.1012,1.100715,1.1012,
1704191700,0,2024-01-02 10:35:00,1.101078,1.1012,1.100957,1.101078,
1704192000,0,2024-01-02 10:40:00,1.1012,1.1012,1.101078,1.1012,
1704192300,0,2024-01-02 10:45:00,1.101321,1.101321,1.1012,1.101321,
1704192600,0,2024-01-02 10:50:00,1.101321,1.101321,1.101078,1.101078,
1704192900,0,2024-01-02 10:55:00,1.101078,1.101078,1.100594,1.100957,
1704193200,0,2024-01-02 11:00:00,1.100957,1.100957,1.100715,1.100715,
1704193500,0,2024-01-02 11:05:00,1.100715,1.100715,1.10011,1.10011,
1704193800,0,2024-01-02 11:10:00,1.10011,1.10011,1.099505,1.099505,
1704194100,0,2024-01-02 11:15:00,1.099263,1.099263,1.098659,1.098659,
1704194400,0,2024-01-02 11:20:00,1.098418,1.098538,1.098418,1.098538,
1704194700,0,2024-01-02 11:25:00,1.098418,1.09878,1.098418,1.098418,
1704195000,0,2024-01-02 11:30:00,1.098177,1.098177,1.098056,1.098056,
1704195300,0,2024-01-02 11:35:00,1.098056,1.098056,1.097574,1.097574,
1704195600,0,2024-01-02 11:40:00,1.097694,1.097694,1.097333,1.097333,
1704195900,0,2024-01-02 11:45:00,1.097333,1.097333,1.096972,1.097333,
1704196200,0,2024-01-02 11:50:00,1.097453,1.097453,1.097092,1.097213,
1704196500,0,2024-01-02 11:55:00,1.097213,1.097333,1.097092,1.097213,
1704196800,0,2024-01-02 12:00:00,1.097213,1.097453,1.097213,1.097333,
1704197100,0,2024-01-02 12:05:00,1.097453,1.097453,1.097213,1.097213,
1704197400,0,2024-01-02 12:10:00,1.097453,1.097453,1.097333,1.097333,
1704197700,0,2024-01-02 12:15:00,1.097213,1.097213,1.096972,1.096972,
1704198000,0,2024-01-02 12:20:00,1.096852,1.096852,1.096491,1.096731,
1704198300,0,2024-01-02 12:25:00,1.096972,1.097092,1.096972,1.096972,
1704198600,0,2024-01-02 12:30:00,1.096852,1.096972,1.096852,1.096972,
1704198900,0,2024-01-02 12:35:00,1.096972,1.096972,1.09613,1.09613,
1704199200,0,2024-01-02 12:40:00,1.09613,1.096611,1.09613,1.096491,
1704199500,0,2024-01-02 12:45:00,1.096491,1.096491,1.09625,1.096491,
1704199800,0,2024-01-02 12:50:00,1.096611,1.096611,1.09625,1.09625,
1704200100,0,2024-01-02 12:55:00,1.09625,1.09625,1.09577,1.09577,
